relative_path,label,class_name,surface,source_group,source_group_verified,group_resolution_method,sha256,perceptual_hash,width,height,source_width,source_height,source_mode,image_format,file_size_bytes,exif_orientation,audit_status,audit_error,split
D/UD/7047-220.jpg,0,Non-crack,D,7047,True,verified_regex,c0e089e57187b70a1b2592956dee3252b81f85772e40611b223febdfe385fa96,ac841435b553476d,256,256,256,256,RGB,JPEG,6972,,ok,,train
D/UD/7047-221.jpg,0,Non-crack,D,7047,True,verified_regex,319c9712ce81243b65f4571290af98a5b11f4d5289302967c02276c80916e019,b0f1400828600203,256,256,256,256,RGB,JPEG,7733,,ok,,train
D/UD/7047-222.jpg,0,Non-crack,D,7047,True,verified_regex,bcab3123b947994a699350233e5259d2602e8e062a6516ba7bc41c599ea0ff9d,20724850704940d4,256,256,256,256,RGB,JPEG,8612,,ok,,train
D/UD/7047-223.jpg,0,Non-crack,D,7047,True,verified_regex,962217fe40c2bfbe74bc33e38fd8ccfa65efcc32ead64995949f6bd3cabc1196,2a3d3c028a83b397,256,256,256,256,RGB,JPEG,7981,,ok,,train
D/UD/7047-224.jpg,0,Non-crack,D,7047,True,verified_regex,395ccac989e73db8557ca2bae64808159711919a45c95a3a9d2a1e45b4b0cc23,156f2ed63457450d,256,256,256,256,RGB,JPEG,7818,,ok,,train
D/UD/7047-228.jpg,0,Non-crack,D,7047,True,verified_regex,bc44d05b4ff2a3002a1d455efa46e77bc08e66446a15b11629e2d6115d595d4f,4146526545c3e363,256,256,256,256,RGB,JPEG,8040,,ok,,train
D/UD/7047-229.jpg,0,Non-crack,D,7047,True,verified_regex,3bdc25b1498a90de7aed181124d5ed1c2207111d4eb94ff77f5c9c6cc62a5d06,3012824b6331d89a,256,256,256,256,RGB,JPEG,7598,,ok,,train
D/UD/7047-23.jpg,0,Non-crack,D,7047,True,verified_regex,b20b8c70122390f7caa75eea9ff4e521a2c20ac6685ac2e85157b0757d2906c8,142023131b2f5973,256,256,256,256,RGB,JPEG,5538,,ok,,train
D/UD/7047-230.jpg,0,Non-crack,D,7047,True,verified_regex,5310f1a64ede4c1fc9a2ce261f64c24dc1644bbe4bb1d8208182f99b351488f4,8494726b4b145c2c,256,256,256,256,RGB,JPEG,6564,,ok,,train
D/UD/7047-231.jpg,0,Non-crack,D,7047,True,verified_regex,edc2e3931400756cfbe21876e3e03072d2e2a135349d22909ddcabf71ca9cc25,723bdbd2be6d2c2c,256,256,256,256,RGB,JPEG,6315,,ok,,train
D/UD/7047-232.jpg,0,Non-crack,D,7047,True,verified_regex,cf7c245a50d8bd15c7948e276e2590343b34215a97ad0a779c9bf473cad4ae45,bd96daadb5dd6da2,256,256,256,256,RGB,JPEG,7138,,ok,,train
D/UD/7047-233.jpg,0,Non-crack,D,7047,True,verified_regex,1af874a89060505a160bb57dbc21afd0acde13e6fcdd606655647a7f3a2fde89,7b1e5a9abe3f3b3b,256,256,256,256,RGB,JPEG,10211,,ok,,train
D/UD/7047-234.jpg,0,Non-crack,D,7047,True,verified_regex,33ce8d829eda9b234e6f8ef2c28b9831a6678d185089add5917714c7a4ee1c03,c67a4c4d365a73b7,256,256,256,256,RGB,JPEG,12048,,ok,,train
D/UD/7047-235.jpg,0,Non-crack,D,7047,True,verified_regex,8467ace6e38c16c3f814ad196d91983e774ad2cea8d51e5ac74a1d56fc41011c,0208042100000920,256,256,256,256,RGB,JPEG,5144,,ok,,train
D/UD/7047-236.jpg,0,Non-crack,D,7047,True,verified_regex,e95e1f18d438228921da52b8d1041b4db6e0a7bb844526fe9a2003a6882d516b,a242431295a7a909,256,256,256,256,RGB,JPEG,6409,,ok,,train
D/UD/7047-237.jpg,0,Non-crack,D,7047,True,verified_regex,189cf0b96c305c63f3d6684325f0eb4434785ee824a47f5604b4c257298d839e,99b613293331694d,256,256,256,256,RGB,JPEG,6423,,ok,,train
D/UD/7047-238.jpg,0,Non-crack,D,7047,True,verified_regex,37bb66f350f02d216e9efad73baccc968f111d4b7ddba8fb04c8ed27be2bb12c,3919c34bd3d36c48,256,256,256,256,RGB,JPEG,6752,,ok,,train
D/UD/7047-239.jpg,0,Non-crack,D,7047,True,verified_regex,1eaa3508b2a30e772d1270486770e1f78d48251eccc558437e4ad48979b4402c,092527151c292151,256,256,256,256,RGB,JPEG,7481,,ok,,train
D/UD/7047-240.jpg,0,Non-crack,D,7047,True,verified_regex,602a42f4adea5db927c789a15f07ecf4f03224e2f739f3ced3869e87f6129cd9,501d17044b8b1618,256,256,256,256,RGB,JPEG,8361,,ok,,train
D/UD/7047-241.jpg,0,Non-crack,D,7047,True,verified_regex,b1712c9ccd98fdc5a751236a04f2e1aa68ab81f678ff297d7169159714b00fa3,9f316186a6a293b2,256,256,256,256,RGB,JPEG,7919,,ok,,train
D/UD/7047-242.jpg,0,Non-crack,D,7047,True,verified_regex,9337ef382b66d76f40881207631470bceaac511aca5d177dcf3f074917a1ab31,04444ec65b998920,256,256,256,256,RGB,JPEG,7723,,ok,,train
D/UD/7047-243.jpg,0,Non-crack,D,7047,True,verified_regex,9cd05a7d183a2d3dd9387edfd5ae344dcdb32e23d02970f5febe623704978371,c080111491914b48,256,256,256,256,RGB,JPEG,7567,,ok,,train
D/UD/7047-244.jpg,0,Non-crack,D,7047,True,verified_regex,7c58075a7f5dbf0762f2665247c709b43509d24be855924ee40aa6d5e774bf77,a8a691990b9e4296,256,256,256,256,RGB,JPEG,8432,,ok,,train
D/UD/7047-246.jpg,0,Non-crack,D,7047,True,verified_regex,9af17a969b8dc2f8e72e2d4f1eca380b4cae5d536844ae3696dad19312ab9328,6366ccc553c38246,256,256,256,256,RGB,JPEG,7653,,ok,,train
D/UD/7047-247.jpg,0,Non-crack,D,7047,True,verified_regex,2b7e9217f7c0b6c256c021f053b51a6b7b2a0637fb5836236e2c898d2f0bf00a,18b5943dd2945672,256,256,256,256,RGB,JPEG,6761,,ok,,train
D/UD/7047-248.jpg,0,Non-crack,D,7047,True,verified_regex,bf02ca3e6acce84b32717f059100bc95b1c1450c948424cd4d5c198505afacb9,6ccc5c4a08a0d2e0,256,256,256,256,RGB,JPEG,6744,,ok,,train
D/UD/7047-249.jpg,0,Non-crack,D,7047,True,verified_regex,9fafe4a713ef2cf11748fc91d612b9ef37a660d2150161c1582cb3fb2759bda5,244d4f4fa7b41633,256,256,256,256,RGB,JPEG,6697,,ok,,train
D/UD/7047-250.jpg,0,Non-crack,D,7047,True,verified_regex,caaf1094709a7a9baa1f7465841d484594342bf59547140496fa8ff894c9f729,30636b26b69acfef,256,256,256,256,RGB,JPEG,6698,,ok,,train
D/UD/7047-251.jpg,0,Non-crack,D,7047,True,verified_regex,f0467914c00ad4374dc583c7c96cfb84c50b7e1a8fb97286a6f38b1602690f82,5a5a5e9cdedc7c76,256,256,256,256,RGB,JPEG,9227,,ok,,train
D/UD/7047-252.jpg,0,Non-crack,D,7047,True,verified_regex,3c22a81b83d3fc65d09191ab6abc3ea96c33230a1ee243d1e98ba08448e64155,6c69abaf2d5b6aae,256,256,256,256,RGB,JPEG,10779,,ok,,train
D/UD/7047-26.jpg,0,Non-crack,D,7047,True,verified_regex,e3924d134b37608d7d7658b163e5ba14b1f086ba9b7444f8958c0a1793830746,2726263d9e9a9e3e,256,256,256,256,RGB,JPEG,6869,,ok,,train
D/UD/7047-27.jpg,0,Non-crack,D,7047,True,verified_regex,d367d870925eb4cbf5a48076195a34bea3fe99462e8b3ec2f9f5697d6fa9117a,a3e3c7da72626b6b,256,256,256,256,RGB,JPEG,6920,,ok,,train
D/UD/7047-28.jpg,0,Non-crack,D,7047,True,verified_regex,2e4073c4bcfc2cf9f7cb7c64cbae0098117cee82041b1a2aaca79b661884cd3e,9cacaccc4c466ce6,256,256,256,256,RGB,JPEG,6658,,ok,,train
D/UD/7047-29.jpg,0,Non-crack,D,7047,True,verified_regex,519ec3e40d7b52c81cffac0371b011978e2b87ddca614e76b6eda91370f08aad,1a9999989e04246c,256,256,256,256,RGB,JPEG,6506,,ok,,train
D/UD/7047-3.jpg,0,Non-crack,D,7047,True,verified_regex,746bfb7c762af0553c29ac1e27bd7573188dd1dbe5627849128355d9f5d8c6fc,23232f1c3c3a76f2,256,256,256,256,RGB,JPEG,4635,,ok,,train
D/UD/7047-30.jpg,0,Non-crack,D,7047,True,verified_regex,8456b06d3ce35c1deb14c4b1c4754af2330b2fca946a1dce2b062237896710e0,647665acd2e6eaca,256,256,256,256,RGB,JPEG,6188,,ok,,train
D/UD/7047-31.jpg,0,Non-crack,D,7047,True,verified_regex,1ab35751596bcceef44ec0c12568b080356fbc0da36a3a5e1df2af6428499e26,4b9232b282d2b2a6,256,256,256,256,RGB,JPEG,6951,,ok,,train
D/UD/7047-32.jpg,0,Non-crack,D,7047,True,verified_regex,0749438da7a2becde3742e4448e7005e700369b13c94dd2b50d501251c2b2eec,0d0b5b15b0928369,256,256,256,256,RGB,JPEG,8034,,ok,,train
D/UD/7047-33.jpg,0,Non-crack,D,7047,True,verified_regex,dbdca1f48658492ef7029011e9976c8cd170c9de784241ef19f46e79a75e8847,da5a3e3fcf8f8fc6,256,256,256,256,RGB,JPEG,6815,,ok,,train
D/UD/7047-34.jpg,0,Non-crack,D,7047,True,verified_regex,d5f52fa344a6b6aae8f69212ecf7d70b612ac0b6fd3f8cae48a02ade76f92502,d3e72d9597352b4e,256,256,256,256,RGB,JPEG,7446,,ok,,train
D/UD/7047-35.jpg,0,Non-crack,D,7047,True,verified_regex,3ff41aa0f728e93e78840961eb3de722efbc2654d0b7da8837c07d1681b8ca0a,a4844862e7ed9db9,256,256,256,256,RGB,JPEG,12272,,ok,,train
D/UD/7047-36.jpg,0,Non-crack,D,7047,True,verified_regex,50b6dc7903f9846dfce73567a2a6b5d6d275ea775bd8e70515c9ed38524ae0d1,e7d3322e79c969d3,256,256,256,256,RGB,JPEG,11298,,ok,,train
D/UD/7047-37.jpg,0,Non-crack,D,7047,True,verified_regex,5abe6c539745ab48bf26303ec0d441d9abe31152d78c8c1c78b3e3f7ff59caf4,902060c903121005,256,256,256,256,RGB,JPEG,4255,,ok,,train
D/UD/7047-38.jpg,0,Non-crack,D,7047,True,verified_regex,b378c58ca1800a86c3d7987cf7fa12d92ab26cd9d5d5d1e233806f8364290f97,68e0c28c9dd92a4a,256,256,256,256,RGB,JPEG,4401,,ok,,train
D/UD/7047-39.jpg,0,Non-crack,D,7047,True,verified_regex,dfed231b71028907921fd2554f55d438ecdeefbd0e32c82c311fd87541ce3d59,d6f2343cba7ebcb1,256,256,256,256,RGB,JPEG,4778,,ok,,train
D/UD/7047-4.jpg,0,Non-crack,D,7047,True,verified_regex,393d0695e524decfbda0323d8c0fa5e701621e8030ccdf835400b0c98c624fb1,492da4a5a5e3538f,256,256,256,256,RGB,JPEG,4750,,ok,,train
D/UD/7047-40.jpg,0,Non-crack,D,7047,True,verified_regex,5f91fa14d9b4b6c95c4ac4434f4203b98bec62c28d91d4e663399fd3df2d885f,0a8090c250488808,256,256,256,256,RGB,JPEG,5118,,ok,,train
D/UD/7047-41.jpg,0,Non-crack,D,7047,True,verified_regex,fac964f6f039877fe914995cd38513a46df20610023d504f44c69370b1ad4f5b,dbc65cd8b2e0c3cf,256,256,256,256,RGB,JPEG,5675,,ok,,train
D/UD/7047-42.jpg,0,Non-crack,D,7047,True,verified_regex,be89b19ce8b81d170845dda9b1ceb3481712ae1354d30d1f794bbfe9a365c02b,1617677068323c34,256,256,256,256,RGB,JPEG,5759,,ok,,train
D/UD/7047-43.jpg,0,Non-crack,D,7047,True,verified_regex,98d7b4b26e1229a989f96af5933900bfb8bf1cd644a9ccc9af6ea6aed949e628,d00c22838343b377,256,256,256,256,RGB,JPEG,6088,,ok,,train
D/UD/7047-46.jpg,0,Non-crack,D,7047,True,verified_regex,0f553dce5689979fc2c83b359774edb598b0bcddd28648b27538299ab65c0eeb,cca734583a11d949,256,256,256,256,RGB,JPEG,7117,,ok,,train
D/UD/7047-47.jpg,0,Non-crack,D,7047,True,verified_regex,fed4a8dafd73c06262edeb62c1910b631ed557ca2aec841f66cf39cc21294f14,6c492c34b3121949,256,256,256,256,RGB,JPEG,7136,,ok,,train
D/UD/7047-48.jpg,0,Non-crack,D,7047,True,verified_regex,48c126432e617407b7e9a2d8310ff137a6802f18fb9d08d376c9a2e773a4e6a6,21a3cb9a24e2d4ac,256,256,256,256,RGB,JPEG,6899,,ok,,train
D/UD/7047-49.jpg,0,Non-crack,D,7047,True,verified_regex,d8e833d6bdfe8091cfe9fc32540038e640e84b85d7d5c6dfd7724af150bcee9f,8616161636344d0c,256,256,256,256,RGB,JPEG,7273,,ok,,train
D/UD/7047-5.jpg,0,Non-crack,D,7047,True,verified_regex,20a2b6702ae856f2e135ef937c0e6ad01befc2bb87f20a5ea98f91bdc19b1ce0,869a32f4d2089092,256,256,256,256,RGB,JPEG,5006,,ok,,train
D/UD/7047-50.jpg,0,Non-crack,D,7047,True,verified_regex,d88edd78f4f6d03d1b355f2314db61f476f2cf612509a0dcd14a200a3f868f51,6049c9c8c9890307,256,256,256,256,RGB,JPEG,6728,,ok,,train
D/UD/7047-51.jpg,0,Non-crack,D,7047,True,verified_regex,f7a90f18360ac4dcbd1e928c3bebebf0a13f62d53954e4694f443f7ca294ef89,4e7f3f3fdfd7af29,256,256,256,256,RGB,JPEG,6384,,ok,,train
D/UD/7047-52.jpg,0,Non-crack,D,7047,True,verified_regex,72c09297c4f3e9f67288ac8a15077844ec25c5e7b96656c2c85552a03708ef6c,df770797576d6a6e,256,256,256,256,RGB,JPEG,7190,,ok,,train
D/UD/7047-53.jpg,0,Non-crack,D,7047,True,verified_regex,2862b4d15101d5c2903540c2d390161e3b87611fc26a63b17e5f177d78fdef13,9babcba8f4d9a8a8,256,256,256,256,RGB,JPEG,12680,,ok,,train
D/UD/7047-54.jpg,0,Non-crack,D,7047,True,verified_regex,287ca6abcc06ac38a63daf9eefaef8acab0f6bf1510087f95b9276a09e3710bb,306ba229b575ad8c,256,256,256,256,RGB,JPEG,11734,,ok,,train
D/UD/7047-55.jpg,0,Non-crack,D,7047,True,verified_regex,fc50b2229cf1b8cf1b8a830e205b918ac5f964f4feb0644411b1e18cd1ad6942,0103070fa2317070,256,256,256,256,RGB,JPEG,4227,,ok,,train
D/UD/7047-56.jpg,0,Non-crack,D,7047,True,verified_regex,a591d2cdf3117bec0934e9b28c97d72798e2442119d26080bec2825a3fad01d2,2426249d9b9b369d,256,256,256,256,RGB,JPEG,4279,,ok,,train
D/UD/7047-57.jpg,0,Non-crack,D,7047,True,verified_regex,effc92767a20c1bd60d7a597445bd4161ecad08e2b730712baa6161c7aafc64b,926aca0808544a20,256,256,256,256,RGB,JPEG,4826,,ok,,train
D/UD/7047-58.jpg,0,Non-crack,D,7047,True,verified_regex,ed5907753761a39bdca5dc7ff04cf664eddd5044889f7d953401b8021a6fa927,0824904822030f4e,256,256,256,256,RGB,JPEG,6012,,ok,,train
D/UD/7047-59.jpg,0,Non-crack,D,7047,True,verified_regex,189d6cedc02ffcf0a6b74c82d02b668947764f2267105a94c2f3090570dab0d9,6d58696bc6643192,256,256,256,256,RGB,JPEG,6415,,ok,,train
D/UD/7047-6.jpg,0,Non-crack,D,7047,True,verified_regex,fee3a53c241e6ab0f8a104ba220934672d13bd02a1448ad2e441478340dfaad7,0c340e0c2c72f2b2,256,256,256,256,RGB,JPEG,5230,,ok,,train
D/UD/7047-60.jpg,0,Non-crack,D,7047,True,verified_regex,f5e8c846ab8e66c321d7dd8670b21cdd24c1b44703e03004484b7599385f1715,a4860644c422a212,256,256,256,256,RGB,JPEG,6335,,ok,,train
D/UD/7047-61.jpg,0,Non-crack,D,7047,True,verified_regex,5520078e6a49b283c3aa2e7377aca1987d0af20ed386bff855749788a6d1d77e,23438b0f7e7f5bff,256,256,256,256,RGB,JPEG,6490,,ok,,train
D/UD/7047-62.jpg,0,Non-crack,D,7047,True,verified_regex,5d9634981ed77cd0d8c4c8968af8bfd7a6deebdd6bfbdcc082fdfc9a3ecf63be,ccc1c245c560aba0,256,256,256,256,RGB,JPEG,6488,,ok,,train
D/UD/7047-63.jpg,0,Non-crack,D,7047,True,verified_regex,757fc674704f31172a8714710b01dc76ba5ea38cd7a06d7f02a2780eeaa05a4d,1b292c0c1487b3b2,256,256,256,256,RGB,JPEG,6916,,ok,,train
D/UD/7047-64.jpg,0,Non-crack,D,7047,True,verified_regex,66a614e3f2e8df2a658d7e45294596c784feafd844ae47761062b618c9b51866,545cd9d88d878a4e,256,256,256,256,RGB,JPEG,7326,,ok,,train
D/UD/7047-65.jpg,0,Non-crack,D,7047,True,verified_regex,a4167045a85850c9087ca77b778563a2ec94e637bccd97aa3ffd9e4e88ea4aad,47038b9692cb6d65,256,256,256,256,RGB,JPEG,7040,,ok,,train
D/UD/7047-66.jpg,0,Non-crack,D,7047,True,verified_regex,704402075b39a578bd19eed9a12248bb7803af385e17cc253033b369e1430384,aa9a999992d49492,256,256,256,256,RGB,JPEG,7194,,ok,,train
D/UD/7047-67.jpg,0,Non-crack,D,7047,True,verified_regex,9ddf477cd82d5996ccd9e77abf363f77cb894db51856624f3a9cda0ad9f6205d,04242c6c69604262,256,256,256,256,RGB,JPEG,6914,,ok,,train
D/UD/7047-68.jpg,0,Non-crack,D,7047,True,verified_regex,67d54b85bdb84c929196ba1063d5a3dd9d1e3d96b70bd045da6f47ed6e54485a,26e6c6cf9f8e4a4a,256,256,256,256,RGB,JPEG,6378,,ok,,train
D/UD/7047-69.jpg,0,Non-crack,D,7047,True,verified_regex,ac05e31bd0006af39b53dfb49bdf923269517a8e7a5dccb27201d4d5153a58ae,7b7256a667676e6a,256,256,256,256,RGB,JPEG,6588,,ok,,train
D/UD/7047-7.jpg,0,Non-crack,D,7047,True,verified_regex,23a4c94e6bdebd62ac9d44c0d3ab1dcf732eb0486ecbbc3f7240b6db0fd65427,d4d4d2b109498896,256,256,256,256,RGB,JPEG,5065,,ok,,train
D/UD/7047-70.jpg,0,Non-crack,D,7047,True,verified_regex,3709f3cf2713419d77319990742f2a94a699099d4994d7e05a1c459875c2d1a2,7d7a6a76e6e5c4cd,256,256,256,256,RGB,JPEG,7241,,ok,,train
D/UD/7047-71.jpg,0,Non-crack,D,7047,True,verified_regex,35a60b2bbec193d901bc97b1e05a74190bc4c9db17c2a6216354277beb6bef7d,e7eadbe7c7daead2,256,256,256,256,RGB,JPEG,12500,,ok,,train
D/UD/7047-72.jpg,0,Non-crack,D,7047,True,verified_regex,d43ba655b4f66375822cfba73a550d493c390f22a71881ee1a6c9fc0e4c746e6,a27a68cdc9adea3d,256,256,256,256,RGB,JPEG,12230,,ok,,train
D/UD/7047-73.jpg,0,Non-crack,D,7047,True,verified_regex,e108d6bad234bec5cf556e3a6c8658e37de1b29848c603669ce0a9598d8263c8,1010610900010581,256,256,256,256,RGB,JPEG,4193,,ok,,train
D/UD/7047-74.jpg,0,Non-crack,D,7047,True,verified_regex,15d2d0c7036c1efcb85a287cec9179691e2a9f1910c75dceff5fbc5c293a101d,187afa73f6e27afc,256,256,256,256,RGB,JPEG,4407,,ok,,train
D/UD/7047-75.jpg,0,Non-crack,D,7047,True,verified_regex,141ca8e1cf23db9ed00279d4dcb54a78a35722c937e92b8caec89f878d197326,8080812404a60d1c,256,256,256,256,RGB,JPEG,5244,,ok,,train
D/UD/7047-76.jpg,0,Non-crack,D,7047,True,verified_regex,c8ee4f43202ebb0a13e3ea9652ae753146f5269c514c12af369873ada07b0946,342b295195b64383,256,256,256,256,RGB,JPEG,7015,,ok,,train
D/UD/7047-77.jpg,0,Non-crack,D,7047,True,verified_regex,aa2ce075f87a437b2614a05f0a5d2e653004f14282a2689e989242f371fe0b82,4ce86000c8903333,256,256,256,256,RGB,JPEG,7213,,ok,,train
D/UD/7047-78.jpg,0,Non-crack,D,7047,True,verified_regex,9e737f9e6cc9b5b011f4b58d6d417766943f5810fdaee8d64a65d6fdc2e04ca5,0a8d0f7b7f7f371e,256,256,256,256,RGB,JPEG,6752,,ok,,train
D/UD/7047-79.jpg,0,Non-crack,D,7047,True,verified_regex,bd4a71299793f4fc76c7e5ce013f258aa846568f463a64a373865b8c1c98def9,cd1d1e6e4c418134,256,256,256,256,RGB,JPEG,6783,,ok,,train
D/UD/7047-8.jpg,0,Non-crack,D,7047,True,verified_regex,df671b460106ba50befde6f942d02df512e1939d00a34cda6ef777e7ef70ade1,9287d3c6870b474f,256,256,256,256,RGB,JPEG,5858,,ok,,train
D/UD/7047-80.jpg,0,Non-crack,D,7047,True,verified_regex,7a365b03e34b6f073e48a6439a42204411ec1b1346a4fa22183454a4ae0a34ec,45284b21301a9204,256,256,256,256,RGB,JPEG,7234,,ok,,train
D/UD/7047-81.jpg,0,Non-crack,D,7047,True,verified_regex,b760f2325c71029a6f43a5eb09deb38d5e31fba4a331b2edb2aad3fb1926c95f,1a32265a4322a690,256,256,256,256,RGB,JPEG,7161,,ok,,train
D/UD/7047-82.jpg,0,Non-crack,D,7047,True,verified_regex,417fbcfe772df47f347e67c187a97419e997a58ee98e297a07faa0989851e49a,e1614382070e3eba,256,256,256,256,RGB,JPEG,7589,,ok,,train
D/UD/7047-83.jpg,0,Non-crack,D,7047,True,verified_regex,ec4ccfcecb9c654564ede4483802173ad95cac94f28d5988bd40958ca26b274d,23b1abaf37b7c74f,256,256,256,256,RGB,JPEG,6824,,ok,,train
D/UD/7047-84.jpg,0,Non-crack,D,7047,True,verified_regex,bdeff63a2c59bd18b30111a4508e5e1d930811053e7cca037c3c85ff83aa9844,8e1a369449a9e0e7,256,256,256,256,RGB,JPEG,7220,,ok,,train
D/UD/7047-85.jpg,0,Non-crack,D,7047,True,verified_regex,92b381121ccfbf47833e1fde07bba7b9c9371dd07033c46552e30c55f1fbf037,cacbab0a9a181c59,256,256,256,256,RGB,JPEG,6971,,ok,,train
D/UD/7047-86.jpg,0,Non-crack,D,7047,True,verified_regex,ad5d9350e80e3e805f63437e3ec93ec4d70520ce30e77de9979330ceb74fe8ff,226236120a322c06,256,256,256,256,RGB,JPEG,6710,,ok,,train
D/UD/7047-87.jpg,0,Non-crack,D,7047,True,verified_regex,606787b0ae87882d1b812548517214a938946e236d16ac44fc6ced5ebe459f98,c6acbcde4c6e5f5b,256,256,256,256,RGB,JPEG,6282,,ok,,train
D/UD/7047-88.jpg,0,Non-crack,D,7047,True,verified_regex,daf886f28a1f353b170372e3d3bcc97be458076430eb2a8054b46b6d1b0155c9,c7e7676bebc9c9cb,256,256,256,256,RGB,JPEG,7738,,ok,,train
D/UD/7047-89.jpg,0,Non-crack,D,7047,True,verified_regex,cfd2ab788da6b6a3d58e67ea75687e384d1641487b385aee1c0f2eac75359675,55eb4a546d4bd451,256,256,256,256,RGB,JPEG,12919,,ok,,train
D/UD/7047-9.jpg,0,Non-crack,D,7047,True,verified_regex,c4dd35729b918438466fc2c571eb721f2566f300a797e176d0260b1a84bc863c,7159d9f9b1b19792,256,256,256,256,RGB,JPEG,6125,,ok,,train
D/UD/7047-90.jpg,0,Non-crack,D,7047,True,verified_regex,fb4310eebfc9e80efe53abfd28d217353e8261bfbd41f5e8b9a16399587d5d32,4919638cc517723a,256,256,256,256,RGB,JPEG,12043,,ok,,train
D/UD/7047-91.jpg,0,Non-crack,D,7047,True,verified_regex,e310cd1f2b0ab64685916b3fdcfe45dd62e4ec91e729d9b96abf140787d956a3,084e8c8442cbcd45,256,256,256,256,RGB,JPEG,4616,,ok,,train
D/UD/7047-92.jpg,0,Non-crack,D,7047,True,verified_regex,a6654b1a5901dab1d1905172ae3ab9f8a4f2f23902ae185190fe72d98dc1c986,c1c1c0c4c5c6a6a4,256,256,256,256,RGB,JPEG,4905,,ok,,train
D/UD/7047-93.jpg,0,Non-crack,D,7047,True,verified_regex,59860663bed5c1c34fc92f7f258bf1b762e8adbdf04eafa9f458ac1f8b35b76c,aa8dd75a343212b9,256,256,256,256,RGB,JPEG,6064,,ok,,train
D/UD/7047-94.jpg,0,Non-crack,D,7047,True,verified_regex,6681b577deb3288368439b9897be0a5b137bf012d369a24738daa36d37a542de,8994d06061e0d090,256,256,256,256,RGB,JPEG,6683,,ok,,train
D/UD/7047-95.jpg,0,Non-crack,D,7047,True,verified_regex,cd373817f28a5f9db17c7b3b36349ba777ed9b217ab2713b920f7884fa451f29,3165dfa61e1e2eb7,256,256,256,256,RGB,JPEG,7105,,ok,,train
D/UD/7047-96.jpg,0,Non-crack,D,7047,True,verified_regex,ddfbfe6d0defa3ab9853b2805d3c2fd676ce9d7739f23362400adf6b0394de58,2c7dade95d5a5170,256,256,256,256,RGB,JPEG,7503,,ok,,train
D/UD/7047-97.jpg,0,Non-crack,D,7047,True,verified_regex,0653779d7db57c7ff0ec704cd3020aa8c606978f12719b32939f19aac003ec20,696522140c396929,256,256,256,256,RGB,JPEG,7949,,ok,,train
D/UD/7047-98.jpg,0,Non-crack,D,7047,True,verified_regex,748a5ea2eab46e59dc1f605bfdd9e5afd3c8190d3b8038f0efb44d3e58a49eb5,66c4b2d363283833,256,256,256,256,RGB,JPEG,7965,,ok,,train
D/UD/7047-99.jpg,0,Non-crack,D,7047,True,verified_regex,620de97e2050822540b9fde47e20c289889c6c1ac84016e3aa5e9d434c95fb97,1121999204a1839b,256,256,256,256,RGB,JPEG,8225,,ok,,train
D/UD/7048-10.jpg,0,Non-crack,D,7048,True,verified_regex,51e6a4a0a92f7f6b24a31f4f718f9d125ef9f73909dc6a1212d0b10ed2b2fab5,75e18104191c6a2d,256,256,256,256,RGB,JPEG,6585,,ok,,train
D/UD/7048-100.jpg,0,Non-crack,D,7048,True,verified_regex,b3ad1497fea207456f485c979e05894937bca81216dd4efcae212d5dedd38585,171d9698352d6490,256,256,256,256,RGB,JPEG,10778,,ok,,train
D/UD/7048-101.jpg,0,Non-crack,D,7048,True,verified_regex,2ab0b4d333a946268b7002231e360f0d8a26e43469b9bed499114f0ff3db3a9a,b32ab8c2a2a4e4a6,256,256,256,256,RGB,JPEG,10193,,ok,,train
D/UD/7048-102.jpg,0,Non-crack,D,7048,True,verified_regex,7679381c3bb824087f291f54fecbafadf2d3ea60078c95a4d37fd90d37465ecd,83331f1f1f4ed6c3,256,256,256,256,RGB,JPEG,8144,,ok,,train
D/UD/7048-103.jpg,0,Non-crack,D,7048,True,verified_regex,e45f03cf24ec546dce8eae7d91ea32eaf5a4208702d9544066597d94d526309a,e3e2d9d9e8e8c694,256,256,256,256,RGB,JPEG,7158,,ok,,train
D/UD/7048-104.jpg,0,Non-crack,D,7048,True,verified_regex,c2dd3d827d72791da96bd1bc02d0fdacef58e864946c9b9b6a079e559eb4d1bd,4a43a424431a042c,256,256,256,256,RGB,JPEG,6714,,ok,,train
D/UD/7048-105.jpg,0,Non-crack,D,7048,True,verified_regex,65426cfe7af60172b88e3fd41dc3f25a323393039a724cc4c6eb94dcd28c3bde,a54a2c2490914982,256,256,256,256,RGB,JPEG,6522,,ok,,train
D/UD/7048-106.jpg,0,Non-crack,D,7048,True,verified_regex,ed078daec144f1f0ac9a896825a781e60a7313c17883015b7ba7f86fee09377a,3091c1838f2f6623,256,256,256,256,RGB,JPEG,6782,,ok,,train
D/UD/7048-107.jpg,0,Non-crack,D,7048,True,verified_regex,a1311a32d2a1c551fc5a657113b32c76855000f47cdf176daad77d18ae1c76e9,a98494988ccd45a7,256,256,256,256,RGB,JPEG,5708,,ok,,train
D/UD/7048-108.jpg,0,Non-crack,D,7048,True,verified_regex,3fa5b3a705b7dcd57ff681b9637b41ab6655ec82c4f2e9f680d684b7e30b8aae,a6dbccf8d9ca7074,256,256,256,256,RGB,JPEG,5109,,ok,,train
